9,1,"証明書の交付",3,13:39:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:42:42,13:48:56,,,,,,,0,0,0,2,2,23,,,,,,,,,,,,1
1,1,"証明書の交付",1,09:28:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:28:44,09:38:38,,,,,,,0,0,0,2,0,23,,,,,,,,,,,,1
12,2,"住所の変更",4,16:58:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17:00:27,17:06:31,,,,,,,0,0,0,3,1,19,,,,,,,,,,,,1
13,4,"マイナンバーカード",3,13:04:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:04:26,13:16:18,,,,,,,0,0,0,4,0,26,,,,,,,,,,,,1
21,1,"証明書の交付",2,09:49:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:52:35,09:59:20,,,,,,,0,0,0,3,3,28,,,,,,,,,,,,1
6,7,"国民年金",3,09:01:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:05:34,09:14:29,,,,,,,0,0,0,1,3,27,,,,,,,,,,,,1
,60,"来店カウント",0,14:39:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
17,4,"マイナンバーカード",3,09:57:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:58:43,10:01:30,,,,,,,0,0,0,3,1,25,,,,,,,,,,,,1
19,5,"印鑑の登録",4,09:43:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:43:10,09:46:44,,,,,,,0,0,0,3,0,26,,,,,,,,,,,,1
4,3,"国民健康保険",1,08:47:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:47:34,08:50:43,,,,,,,0,0,0,3,1,27,,,,,,,,,,,,1
7,1,"証明書の交付",4,11:21:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:26:07,11:29:34,,,,,,,0,0,0,3,1,24,,,,,,,,,,,,1
18,5,"印鑑の登録",2,08:37:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:41:43,08:53:12,,,,,,,0,0,0,4,3,19,,,,,,,,,,,,1
16,4,"マイナンバーカード",3,12:51:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:58:04,13:04:10,,,,,,,0,0,0,2,0,16,,,,,,,,,,,,1
,51,"係員呼出",0,10:11:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
10,1,"証明書の交付",1,12:25:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:26:04,12:30:03,,,,,,,0,0,0,3,1,24,,,,,,,,,,,,1
15,2,"住所の変更",2,08:56:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:57:05,09:00:54,,,,,,,0,0,0,4,3,16,,,,,,,,,,,,1
,52,"係員呼出",0,09:46:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
22,4,"マイナンバーカード",1,17:27:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17:30:04,17:38:15,,,,,,,0,0,0,2,0,24,,,,,,,,,,,,1
5,2,"住所の変更",1,10:45:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:45:43,10:48:57,,,,,,,0,0,0,4,3,23,,,,,,,,,,,,1
20,6,"戸籍の届出・車臨番",3,17:05:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17:06:36,20:46:41,,,,,,,0,0,0,2,1,18,,,,,,,,,,,,1
2,5,"印鑑の登録",2,14:46:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:46:35,14:53:02,,,,,,,0,0,0,1,3,25,,,,,,,,,,,,1
,60,"来店カウント",0,08:27:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
11,4,"マイナンバーカード",3,12:28:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:29:02,12:31:41,,,,,,,0,0,0,4,0,17,,,,,,,,,,,,1
3,3,"国民健康保険",3,13:40:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:43:26,13:46:13,,,,,,,0,0,0,1,3,16,,,,,,,,,,,,1
,51,"係員呼出",0,09:08:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
14,4,"マイナンバーカード",3,08:43:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:46:34,08:46:34,08:46:34,,,,,,4,0,0,3,0,,,,,,,,,,,,,0
8,1,"証明書の交付",3,08:35:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:35:35,08:40:43,,,,,,,0,0,0,3,1,20,,,,,,,,,,,,1
