23,5,"印鑑の登録",2,14:33:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:37:51,14:42:33,,,,,,,0,0,0,3,1,24,,,,,,,,,,,,1
21,1,"証明書の交付",3,09:40:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:43:56,09:46:51,,,,,,,0,0,0,3,2,25,,,,,,,,,,,,1
4,3,"国民健康保険",3,08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00:21,08:03:02,,,,,,,0,0,0,2,0,16,,,,,,,,,,,,1
11,7,"国民年金",4,10:59:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00:50,11:07:47,,,,,,,0,0,0,2,0,23,,,,,,,,,,,,1
17,4,"マイナンバーカード",2,13:33:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:37:27,13:43:10,,,,,,,0,0,0,1,1,26,,,,,,,,,,,,1
18,4,"マイナンバーカード",4,13:34:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:35:29,13:44:12,,,,,,,0,0,0,3,0,25,,,,,,,,,,,,1
24,2,"住所の変更",2,13:25:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:27:05,13:31:50,,,,,,,0,0,0,1,0,25,,,,,,,,,,,,1
8,4,"マイナンバーカード",4,10:00:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:02:09,10:08:42,,,,,,,0,0,0,1,2,27,,,,,,,,,,,,1
7,6,"戸籍の届出・車臨番",4,09:34:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:37:55,09:52:05,,,,,,,0,0,0,2,2,22,,,,,,,,,,,,1
2,4,"マイナンバーカード",3,13:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:23:56,13:27:05,,,,,,,0,0,0,3,0,26,,,,,,,,,,,,1
14,3,"国民健康保険",3,10:21:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:22:27,10:25:37,,,,,,,0,0,0,4,2,16,,,,,,,,,,,,1
5,1,"証明書の交付",4,14:16:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:19:25,14:26:17,,,,,,,0,0,0,4,3,21,,,,,,,,,,,,1
12,1,"証明書の交付",3,13:07:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:09:36,13:13:12,,,,,,,0,0,0,4,0,22,,,,,,,,,,,,1
3,6,"戸籍の届出・車臨番",1,10:04:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:10:37,10:14:52,,,,,,,0,0,0,4,1,25,,,,,,,,,,,,1
,51,"係員呼出",0,13:09:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
,60,"来店カウント",0,11:19:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
22,7,"国民年金",2,09:32:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:33:11,09:41:18,,,,,,,0,0,0,1,1,16,,,,,,,,,,,,1
25,2,"住所の変更",3,13:28:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:31:32,13:36:02,,,,,,,0,0,0,3,2,28,,,,,,,,,,,,1
19,1,"証明書の交付",1,08:31:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:33:06,08:35:52,,,,,,,0,0,0,1,1,28,,,,,,,,,,,,1
13,3,"国民健康保険",4,15:03:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:09:21,15:09:21,15:09:21,,,,,,4,0,0,4,0,,,,,,,,,,,,,0
,52,"係員呼出",0,08:41:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
15,1,"証明書の交付",3,13:14:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:15:43,13:17:22,,,,,,,0,0,0,1,3,20,,,,,,,,,,,,1
1,6,"戸籍の届出・車臨番",3,08:41:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:45:12,08:51:09,,,,,,,0,0,0,4,0,19,,,,,,,,,,,,1
10,1,"証明書の交付",3,08:36:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:38:01,08:46:32,,,,,,,0,0,0,4,3,21,,,,,,,,,,,,1
6,3,"国民健康保険",2,12:43:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:48:12,12:52:26,,,,,,,0,0,0,1,1,20,,,,,,,,,,,,1
16,4,"マイナンバーカード",4,14:36:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:36:11,14:40:12,,,,,,,0,0,0,3,0,26,,,,,,,,,,,,1
,60,"来店カウント",0,09:59:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
9,1,"証明書の交付",3,09:09:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:10:52,09:14:22,,,,,,,0,0,0,3,0,23,,,,,,,,,,,,1
,50,"係員呼出",0,08:05:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
20,4,"マイナンバーカード",4,15:20:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:24:01,15:32:41,,,,,,,0,0,0,4,2,28,,,,,,,,,,,,1
