11,6,"戸籍の届出・車臨番",4,08:55:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:57:52,09:01:50,,,,,,,0,0,0,1,2,21,,,,,,,,,,,,1
8,6,"戸籍の届出・車臨番",3,09:51:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:52:21,10:01:29,,,,,,,0,0,0,1,1,22,,,,,,,,,,,,1
1,8,"保険料の納付",1,16:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16:34:42,,,,,,,,0,0,0,3,2,26,,,,,,,,,,,,0
3,5,"印鑑の登録",3,12:51:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:56:59,13:02:07,,,,,,,0,0,0,4,2,25,,,,,,,,,,,,1
25,1,"証明書の交付",3,09:45:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:48:10,09:51:17,,,,,,,0,0,0,1,0,20,,,,,,,,,,,,1
10,8,"保険料の納付",2,13:56:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:58:40,14:01:58,,,,,,,0,0,0,3,1,25,,,,,,,,,,,,1
12,6,"戸籍の届出・車臨番",3,09:42:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:42:40,09:49:53,,,,,,,0,0,0,2,3,18,,,,,,,,,,,,1
19,1,"証明書の交付",4,10:40:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:44:33,10:46:35,,,,,,,0,0,0,1,1,23,,,,,,,,,,,,1
13,1,"証明書の交付",4,08:27:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:28:30,08:39:58,,,,,,,0,0,0,3,1,20,,,,,,,,,,,,1
17,1,"証明書の交付",4,15:55:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:57:25,19:32:06,,,,,,,0,0,0,3,0,20,,,,,,,,,,,,1
18,2,"住所の変更",2,16:11:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16:14:04,16:19:32,,,,,,,0,0,0,2,2,24,,,,,,,,,,,,1
5,6,"戸籍の届出・車臨番",2,16:41:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16:42:49,16:45:09,,,,,,,0,0,0,2,2,25,,,,,,,,,,,,1
,60,"来店カウント",0,09:50:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
20,1,"証明書の交付",1,09:01:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:03:00,09:05:43,,,,,,,0,0,0,1,2,20,,,,,,,,,,,,1
15,1,"証明書の交付",3,08:36:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:38:36,08:41:28,,,,,,,0,0,0,2,3,18,,,,,,,,,,,,1
9,5,"印鑑の登録",3,12:53:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:54:41,13:00:19,,,,,,,0,0,0,3,0,18,,,,,,,,,,,,1
2,2,"住所の変更",3,13:04:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:07:12,13:12:44,,,,,,,0,0,0,4,0,18,,,,,,,,,,,,1
,52,"係員呼出",0,10:25:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
21,1,"証明書の交付",3,13:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:00:50,14:07:56,,,,,,,0,0,0,3,2,23,,,,,,,,,,,,1
24,5,"印鑑の登録",2,08:11:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:17:04,08:19:15,,,,,,,0,0,0,1,3,25,,,,,,,,,,,,1
14,4,"マイナンバーカード",2,08:14:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:20:25,08:20:25,08:20:25,,,,,,4,0,0,4,0,,,,,,,,,,,,,0
,52,"係員呼出",0,13:21:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
16,1,"証明書の交付",4,08:59:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:01:15,09:04:09,,,,,,,0,0,0,1,0,21,,,,,,,,,,,,1
6,1,"証明書の交付",4,16:47:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16:49:57,,,,,,,,0,0,0,2,0,23,,,,,,,,,,,,0
,60,"来店カウント",0,10:19:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
4,1,"証明書の交付",3,17:10:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17:12:33,,,,,,,,0,0,0,3,2,26,,,,,,,,,,,,0
7,8,"保険料の納付",1,13:40:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:40:13,13:43:51,,,,,,,0,0,0,4,3,20,,,,,,,,,,,,1
23,4,"マイナンバーカード",4,08:33:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:37:17,08:44:43,,,,,,,0,0,0,3,0,26,,,,,,,,,,,,1
22,6,"戸籍の届出・車臨番",3,10:08:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:12:24,10:15:30,,,,,,,0,0,0,2,1,28,,,,,,,,,,,,1
,50,"係員呼出",0,08:19:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
