5,1,"証明書の交付",4,09:01:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:03:46,09:08:43,,,,,,,0,0,0,2,2,24,,,,,,,,,,,,1
19,1,"証明書の交付",4,15:07:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:08:07,15:14:45,,,,,,,0,0,0,4,0,17,,,,,,,,,,,,1
7,1,"証明書の交付",3,13:30:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:34:33,13:38:49,,,,,,,0,0,0,2,2,26,,,,,,,,,,,,1
,50,"係員呼出",0,08:27:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
8,7,"国民年金",2,09:26:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:29:34,09:35:07,,,,,,,0,0,0,1,0,28,,,,,,,,,,,,1
,50,"係員呼出",0,09:48:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
10,5,"印鑑の登録",1,09:28:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:31:31,09:36:36,,,,,,,0,0,0,1,0,24,,,,,,,,,,,,1
22,1,"証明書の交付",3,10:18:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:22:05,10:24:04,,,,,,,0,0,0,4,0,24,,,,,,,,,,,,1
4,2,"住所の変更",2,12:53:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:55:44,13:01:27,,,,,,,0,0,0,4,3,27,,,,,,,,,,,,1
15,5,"印鑑の登録",4,08:30:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:32:27,08:36:38,,,,,,,0,0,0,4,2,16,,,,,,,,,,,,1
16,2,"住所の変更",4,16:23:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16:26:02,16:29:09,,,,,,,0,0,0,4,1,24,,,,,,,,,,,,1
14,1,"証明書の交付",4,13:08:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:09:00,13:17:10,,,,,,,0,0,0,1,3,24,,,,,,,,,,,,1
1,4,"マイナンバーカード",1,08:26:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:28:29,08:32:16,,,,,,,0,0,0,3,0,27,,,,,,,,,,,,1
20,5,"印鑑の登録",2,08:27:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:29:18,08:35:48,,,,,,,0,0,0,3,0,16,,,,,,,,,,,,1
21,2,"住所の変更",2,10:11:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:12:02,10:18:37,,,,,,,0,0,0,3,1,28,,,,,,,,,,,,1
12,3,"国民健康保険",4,12:48:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:51:10,12:58:32,,,,,,,0,0,0,2,3,25,,,,,,,,,,,,1
24,4,"マイナンバーカード",3,09:23:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:26:00,09:27:37,,,,,,,0,0,0,1,3,18,,,,,,,,,,,,1
11,6,"戸籍の届出・車臨番",2,08:33:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:36:17,08:42:49,,,,,,,0,0,0,1,1,28,,,,,,,,,,,,1
17,1,"証明書の交付",2,10:26:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:26:26,10:30:12,,,,,,,0,0,0,3,0,20,,,,,,,,,,,,1
25,2,"住所の変更",4,10:10:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:14:10,10:17:28,,,,,,,0,0,0,1,3,26,,,,,,,,,,,,1
,60,"来店カウント",0,13:29:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
6,5,"印鑑の登録",4,13:52:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:55:15,14:00:10,,,,,,,0,0,0,3,3,25,,,,,,,,,,,,1
13,3,"国民健康保険",2,13:01:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:03:31,13:07:17,,,,,,,0,0,0,2,3,19,,,,,,,,,,,,1
2,2,"住所の変更",2,09:35:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:36:19,09:38:22,,,,,,,0,0,0,4,0,18,,,,,,,,,,,,1
23,1,"証明書の交付",3,14:15:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:17:15,14:24:40,,,,,,,0,0,0,3,3,16,,,,,,,,,,,,1
,51,"係員呼出",0,09:10:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
18,1,"証明書の交付",1,09:03:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:05:06,09:06:25,,,,,,,0,0,0,2,3,21,,,,,,,,,,,,1
9,1,"証明書の交付",3,14:30:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:34:45,14:42:19,,,,,,,0,0,0,4,2,27,,,,,,,,,,,,1
,60,"来店カウント",0,14:00:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
3,1,"証明書の交付",3,08:34:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:38:27,08:42:34,,,,,,,0,0,0,4,0,26,,,,,,,,,,,,1
