17,1,"証明書の交付",2,09:35:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:37:13,09:38:51,,,,,,,0,0,0,3,2,21,,,,,,,,,,,,1
8,7,"国民年金",1,12:22:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:25:21,12:33:29,,,,,,,0,0,0,2,3,27,,,,,,,,,,,,1
12,7,"国民年金",2,12:55:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:59:56,13:15:54,,,,,,,0,0,0,3,2,23,,,,,,,,,,,,1
,50,"係員呼出",0,08:40:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
23,4,"マイナンバーカード",4,08:16:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:16:16,08:24:20,,,,,,,0,0,0,2,2,19,,,,,,,,,,,,1
,51,"係員呼出",0,13:53:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
3,7,"国民年金",2,16:57:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17:00:58,17:11:33,,,,,,,0,0,0,3,1,17,,,,,,,,,,,,1
,52,"係員呼出",0,12:04:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
7,1,"証明書の交付",2,09:32:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:35:25,09:42:24,,,,,,,0,0,0,2,0,23,,,,,,,,,,,,1
10,3,"国民健康保険",3,10:03:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:04:45,10:08:50,,,,,,,0,0,0,4,2,17,,,,,,,,,,,,1
,60,"来店カウント",0,13:56:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
21,1,"証明書の交付",1,13:45:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:51:50,13:53:46,,,,,,,0,0,0,4,1,19,,,,,,,,,,,,1
4,6,"戸籍の届出・車臨番",1,13:20:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:22:34,13:24:35,,,,,,,0,0,0,2,3,20,,,,,,,,,,,,1
22,8,"保険料の納付",2,14:36:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:36:23,14:41:25,,,,,,,0,0,0,2,0,20,,,,,,,,,,,,1
2,5,"印鑑の登録",4,09:19:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:21:12,09:21:12,09:21:12,,,,,,4,0,0,3,0,,,,,,,,,,,,,0
9,5,"印鑑の登録",2,11:38:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:38:31,11:41:44,,,,,,,0,0,0,3,0,25,,,,,,,,,,,,1
16,8,"保険料の納付",3,12:14:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:17:00,12:18:54,,,,,,,0,0,0,2,0,28,,,,,,,,,,,,1
,60,"来店カウント",0,12:47:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
13,2,"住所の変更",2,17:05:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17:09:42,,,,,,,,0,0,0,2,1,25,,,,,,,,,,,,0
6,1,"証明書の交付",1,09:25:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:27:05,09:31:00,,,,,,,0,0,0,4,1,21,,,,,,,,,,,,1
1,4,"マイナンバーカード",1,14:39:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:40:14,14:53:06,,,,,,,0,0,0,4,2,20,,,,,,,,,,,,1
11,2,"住所の変更",1,17:11:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17:13:19,17:15:49,,,,,,,0,0,0,3,0,16,,,,,,,,,,,,1
5,5,"印鑑の登録",4,09:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:32:58,09:35:28,,,,,,,0,0,0,1,0,22,,,,,,,,,,,,1
20,2,"住所の変更",4,17:22:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17:23:22,,,,,,,,0,0,0,4,1,22,,,,,,,,,,,,0
24,2,"住所の変更",2,13:17:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:20:17,13:24:29,,,,,,,0,0,0,2,2,22,,,,,,,,,,,,1
18,2,"住所の変更",4,08:43:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:45:48,08:55:57,,,,,,,0,0,0,3,3,22,,,,,,,,,,,,1
14,2,"住所の変更",2,13:55:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:56:11,14:08:19,,,,,,,0,0,0,4,2,25,,,,,,,,,,,,1
19,8,"保険料の納付",4,10:35:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:41:03,10:45:00,,,,,,,0,0,0,3,1,22,,,,,,,,,,,,1
15,3,"国民健康保険",4,13:06:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:10:34,13:17:45,,,,,,,0,0,0,1,0,27,,,,,,,,,,,,1
