13,1,"証明書の交付",1,09:08:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:12:47,09:15:41,,,,,,,0,0,0,1,2,18,,,,,,,,,,,,1
25,2,"住所の変更",3,09:42:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:44:02,09:46:44,,,,,,,0,0,0,1,0,26,,,,,,,,,,,,1
6,5,"印鑑の登録",2,12:11:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:11:23,12:15:54,,,,,,,0,0,0,2,2,24,,,,,,,,,,,,1
16,4,"マイナンバーカード",4,10:04:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:08:48,10:10:20,,,,,,,0,0,0,3,3,18,,,,,,,,,,,,1
7,1,"証明書の交付",1,09:24:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:29:10,09:32:10,,,,,,,0,0,0,3,1,24,,,,,,,,,,,,1
18,5,"印鑑の登録",3,16:02:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16:03:47,16:09:34,,,,,,,0,0,0,1,0,24,,,,,,,,,,,,1
,50,"係員呼出",0,12:26:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
23,3,"国民健康保険",3,09:20:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:22:13,09:24:27,,,,,,,0,0,0,2,0,27,,,,,,,,,,,,1
2,2,"住所の変更",4,10:42:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:42:18,10:47:26,,,,,,,0,0,0,1,0,27,,,,,,,,,,,,1
15,1,"証明書の交付",2,08:58:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:03:16,09:04:44,,,,,,,0,0,0,1,1,22,,,,,,,,,,,,1
17,1,"証明書の交付",1,08:59:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:03:38,09:05:07,,,,,,,0,0,0,1,0,21,,,,,,,,,,,,1
,51,"係員呼出",0,16:38:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
4,2,"住所の変更",1,12:02:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:06:14,12:12:50,,,,,,,0,0,0,2,1,17,,,,,,,,,,,,1
19,2,"住所の変更",2,13:14:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:15:29,13:18:15,,,,,,,0,0,0,3,0,19,,,,,,,,,,,,1
11,5,"印鑑の登録",1,16:36:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16:37:52,,,,,,,,0,0,0,3,3,26,,,,,,,,,,,,0
21,5,"印鑑の登録",4,17:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17:35:17,,,,,,,,0,0,0,1,1,27,,,,,,,,,,,,0
,60,"来店カウント",0,12:33:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
24,1,"証明書の交付",1,10:16:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:21:25,10:27:17,,,,,,,0,0,0,1,0,25,,,,,,,,,,,,1
3,1,"証明書の交付",2,09:18:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:21:04,09:34:51,,,,,,,0,0,0,4,3,25,,,,,,,,,,,,1
,60,"来店カウント",0,13:25:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
8,7,"国民年金",1,08:20:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:24:09,08:28:59,,,,,,,0,0,0,2,1,16,,,,,,,,,,,,1
10,4,"マイナンバーカード",1,09:43:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:46:09,09:54:32,,,,,,,0,0,0,4,1,27,,,,,,,,,,,,1
5,1,"証明書の交付",3,08:52:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:54:35,08:59:45,,,,,,,0,0,0,2,2,16,,,,,,,,,,,,1
,52,"係員呼出",0,13:14:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
1,6,"戸籍の届出・車臨番",1,08:01:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:07:13,08:10:48,,,,,,,0,0,0,2,0,25,,,,,,,,,,,,1
9,1,"証明書の交付",3,09:21:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:22:45,09:47:53,,,,,,,0,0,0,4,3,23,,,,,,,,,,,,1
22,4,"マイナンバーカード",1,09:43:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:44:46,09:59:08,,,,,,,0,0,0,3,3,17,,,,,,,,,,,,1
12,7,"国民年金",3,08:46:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:49:09,08:54:23,,,,,,,0,0,0,4,1,23,,,,,,,,,,,,1
20,3,"国民健康保険",1,14:03:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:06:40,14:10:32,,,,,,,0,0,0,4,2,27,,,,,,,,,,,,1
14,1,"証明書の交付",3,08:24:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:28:20,08:31:06,,,,,,,0,0,0,1,2,24,,,,,,,,,,,,1
