17,1,"証明書の交付",1,09:05:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:05:10,09:11:51,,,,,,,0,0,0,2,2,25,,,,,,,,,,,,1
15,4,"マイナンバーカード",3,11:05:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:05:31,11:11:43,,,,,,,0,0,0,3,1,26,,,,,,,,,,,,1
18,6,"戸籍の届出・車臨番",1,12:58:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:00:34,13:05:50,,,,,,,0,0,0,3,2,16,,,,,,,,,,,,1
22,1,"証明書の交付",4,09:23:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:28:12,09:35:02,,,,,,,0,0,0,1,3,21,,,,,,,,,,,,1
5,1,"証明書の交付",2,12:40:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:41:43,12:43:42,,,,,,,0,0,0,3,2,19,,,,,,,,,,,,1
,50,"係員呼出",0,09:10:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
7,6,"戸籍の届出・車臨番",1,08:29:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:29:19,08:35:51,,,,,,,0,0,0,4,1,27,,,,,,,,,,,,1
19,3,"国民健康保険",1,09:50:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:50:50,09:53:41,,,,,,,0,0,0,1,0,24,,,,,,,,,,,,1
21,3,"国民健康保険",3,10:08:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:09:13,10:18:50,,,,,,,0,0,0,3,3,18,,,,,,,,,,,,1
14,4,"マイナンバーカード",4,08:37:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:41:33,08:49:16,,,,,,,0,0,0,2,0,26,,,,,,,,,,,,1
2,4,"マイナンバーカード",3,15:51:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:52:38,16:11:35,,,,,,,0,0,0,1,2,17,,,,,,,,,,,,1
12,6,"戸籍の届出・車臨番",3,09:16:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:16:32,09:20:40,,,,,,,0,0,0,2,0,27,,,,,,,,,,,,1
,60,"来店カウント",0,13:31:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
10,2,"住所の変更",3,08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00:52,08:08:22,,,,,,,0,0,0,2,3,22,,,,,,,,,,,,1
6,5,"印鑑の登録",1,08:36:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:38:41,08:44:14,,,,,,,0,0,0,2,0,23,,,,,,,,,,,,1
4,5,"印鑑の登録",3,09:51:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:52:05,09:57:42,,,,,,,0,0,0,1,2,28,,,,,,,,,,,,1
13,4,"マイナンバーカード",4,14:14:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:19:19,14:32:01,,,,,,,0,0,0,1,1,22,,,,,,,,,,,,1
3,2,"住所の変更",3,14:22:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:22:07,14:28:02,,,,,,,0,0,0,3,0,27,,,,,,,,,,,,1
9,6,"戸籍の届出・車臨番",2,08:11:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:12:29,08:16:23,,,,,,,0,0,0,3,0,22,,,,,,,,,,,,1
8,4,"マイナンバーカード",3,17:06:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17:11:22,17:16:25,,,,,,,0,0,0,3,3,28,,,,,,,,,,,,1
11,5,"印鑑の登録",2,12:50:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:50:09,12:56:59,,,,,,,0,0,0,3,2,21,,,,,,,,,,,,1
,60,"来店カウント",0,16:11:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
1,6,"戸籍の届出・車臨番",4,09:30:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30:49,09:35:36,,,,,,,0,0,0,2,1,26,,,,,,,,,,,,1
20,3,"国民健康保険",2,08:07:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:08:44,08:14:04,,,,,,,0,0,0,1,0,18,,,,,,,,,,,,1
,50,"係員呼出",0,13:47:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
,52,"係員呼出",0,11:58:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
16,2,"住所の変更",3,12:48:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:52:37,12:54:21,,,,,,,0,0,0,4,2,18,,,,,,,,,,,,1
23,5,"印鑑の登録",1,13:51:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:55:43,14:09:39,,,,,,,0,0,0,2,2,19,,,,,,,,,,,,1
