1,6,"戸籍の届出・車臨番",3,15:18:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:19:02,15:21:01,,,,,,,0,0,0,1,2,18,,,,,,,,,,,,1
,51,"係員呼出",0,16:54:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
5,1,"証明書の交付",4,13:13:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:15:28,13:25:42,,,,,,,0,0,0,1,1,19,,,,,,,,,,,,1
21,6,"戸籍の届出・車臨番",2,13:12:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:12:20,13:19:33,,,,,,,0,0,0,4,1,27,,,,,,,,,,,,1
17,1,"証明書の交付",1,09:14:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:14:23,09:26:47,,,,,,,0,0,0,4,3,26,,,,,,,,,,,,1
22,8,"保険料の納付",3,13:20:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:22:18,13:30:50,,,,,,,0,0,0,3,1,20,,,,,,,,,,,,1
14,2,"住所の変更",2,08:30:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:32:25,08:37:52,,,,,,,0,0,0,3,3,20,,,,,,,,,,,,1
4,4,"マイナンバーカード",1,09:38:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:44:16,09:47:47,,,,,,,0,0,0,2,2,25,,,,,,,,,,,,1
10,2,"住所の変更",4,13:08:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:12:16,13:16:44,,,,,,,0,0,0,3,3,17,,,,,,,,,,,,1
16,2,"住所の変更",3,13:58:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:59:35,14:04:29,,,,,,,0,0,0,4,1,20,,,,,,,,,,,,1
,60,"来店カウント",0,13:40:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
23,1,"証明書の交付",2,08:36:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:40:18,08:49:00,,,,,,,0,0,0,1,3,17,,,,,,,,,,,,1
