,50,"係員呼出",0,09:49:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
20,4,"マイナンバーカード",3,08:12:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:14:38,08:17:37,,,,,,,0,0,0,3,3,20,,,,,,,,,,,,1
17,2,"住所の変更",2,09:13:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:17:11,09:21:47,,,,,,,0,0,0,4,1,26,,,,,,,,,,,,1
6,6,"戸籍の届出・車臨番",3,12:34:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:38:16,12:43:34,,,,,,,0,0,0,2,3,22,,,,,,,,,,,,1
12,1,"証明書の交付",3,16:31:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16:36:25,16:45:34,,,,,,,0,0,0,2,3,22,,,,,,,,,,,,1
15,2,"住所の変更",1,09:59:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:59:41,10:04:16,,,,,,,0,0,0,3,0,24,,,,,,,,,,,,1
22,1,"証明書の交付",4,09:10:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:11:52,09:14:53,,,,,,,0,0,0,4,1,21,,,,,,,,,,,,1
11,4,"マイナンバーカード",3,08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:03:01,08:05:35,,,,,,,0,0,0,1,3,26,,,,,,,,,,,,1
1,5,"印鑑の登録",4,13:10:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:15:10,13:19:39,,,,,,,0,0,0,1,2,17,,,,,,,,,,,,1
9,1,"証明書の交付",4,09:44:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:48:16,10:01:22,,,,,,,0,0,0,3,2,25,,,,,,,,,,,,1
,60,"来店カウント",0,11:40:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
7,1,"証明書の交付",3,17:04:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17:06:25,17:15:59,,,,,,,0,0,0,3,0,27,,,,,,,,,,,,1
,60,"来店カウント",0,08:19:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
16,3,"国民健康保険",4,12:13:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:14:56,12:21:55,,,,,,,0,0,0,3,0,19,,,,,,,,,,,,1
3,3,"国民健康保険",4,15:16:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:21:11,15:26:36,,,,,,,0,0,0,4,1,24,,,,,,,,,,,,1
4,2,"住所の変更",2,09:07:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:11:10,12:36:26,,,,,,,0,0,0,1,3,24,,,,,,,,,,,,1
2,4,"マイナンバーカード",1,08:39:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:40:28,08:52:55,,,,,,,0,0,0,3,2,24,,,,,,,,,,,,1
5,1,"証明書の交付",4,13:36:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:36:32,13:38:17,,,,,,,0,0,0,2,2,22,,,,,,,,,,,,1
,51,"係員呼出",0,12:37:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
,50,"係員呼出",0,09:06:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
21,4,"マイナンバーカード",1,13:40:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:42:51,13:46:35,,,,,,,0,0,0,4,3,21,,,,,,,,,,,,1
8,1,"証明書の交付",2,10:07:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:10:41,10:12:16,,,,,,,0,0,0,1,0,19,,,,,,,,,,,,1
10,8,"保険料の納付",3,13:52:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:55:50,14:01:29,,,,,,,0,0,0,4,0,18,,,,,,,,,,,,1
13,4,"マイナンバーカード",4,13:18:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:23:39,13:23:39,13:23:39,,,,,,4,0,0,2,0,,,,,,,,,,,,,0
18,4,"マイナンバーカード",2,13:39:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:42:10,13:44:13,,,,,,,0,0,0,4,0,17,,,,,,,,,,,,1
14,4,"マイナンバーカード",3,09:25:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:29:51,09:33:24,,,,,,,0,0,0,2,1,28,,,,,,,,,,,,1
19,4,"マイナンバーカード",3,12:09:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:12:17,12:13:58,,,,,,,0,0,0,2,0,22,,,,,,,,,,,,1
