12,2,"住所の変更",2,11:53:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:56:28,12:00:27,,,,,,,0,0,0,4,3,24,,,,,,,,,,,,1
7,3,"国民健康保険",1,14:14:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:15:19,14:17:36,,,,,,,0,0,0,3,2,17,,,,,,,,,,,,1
10,8,"保険料の納付",1,14:16:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:20:38,14:23:44,,,,,,,0,0,0,1,0,22,,,,,,,,,,,,1
22,2,"住所の変更",2,08:48:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:51:50,08:55:04,,,,,,,0,0,0,2,3,21,,,,,,,,,,,,1
14,4,"マイナンバーカード",4,08:37:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:39:52,12:01:20,,,,,,,0,0,0,4,2,28,,,,,,,,,,,,1
1,3,"国民健康保険",4,08:00:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00:29,08:05:28,,,,,,,0,0,0,3,1,27,,,,,,,,,,,,1
18,1,"証明書の交付",4,10:51:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:56:02,10:58:53,,,,,,,0,0,0,4,1,28,,,,,,,,,,,,1
6,1,"証明書の交付",1,09:37:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:40:12,09:47:45,,,,,,,0,0,0,4,1,23,,,,,,,,,,,,1
3,2,"住所の変更",1,15:02:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:04:35,15:09:21,,,,,,,0,0,0,1,0,26,,,,,,,,,,,,1
2,1,"証明書の交付",1,08:02:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:02:39,08:05:04,,,,,,,0,0,0,4,1,22,,,,,,,,,,,,1
,60,"来店カウント",0,09:39:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
20,2,"住所の変更",2,10:15:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:15:56,10:20:45,,,,,,,0,0,0,1,1,22,,,,,,,,,,,,1
11,1,"証明書の交付",2,08:24:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:24:26,08:32:02,,,,,,,0,0,0,2,0,18,,,,,,,,,,,,1
25,5,"印鑑の登録",1,11:59:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:59:41,12:09:13,,,,,,,0,0,0,2,2,18,,,,,,,,,,,,1
15,6,"戸籍の届出・車臨番",2,15:27:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:29:21,15:32:04,,,,,,,0,0,0,3,3,18,,,,,,,,,,,,1
,52,"係員呼出",0,16:30:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
19,2,"住所の変更",4,13:37:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:38:29,13:40:58,,,,,,,0,0,0,4,2,24,,,,,,,,,,,,1
17,2,"住所の変更",4,08:23:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:29:00,08:33:05,,,,,,,0,0,0,2,3,23,,,,,,,,,,,,1
,60,"来店カウント",0,16:04:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
,52,"係員呼出",0,10:31:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
16,7,"国民年金",1,14:09:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:11:02,14:13:50,,,,,,,0,0,0,2,0,22,,,,,,,,,,,,1
4,2,"住所の変更",4,14:06:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:07:30,14:14:55,,,,,,,0,0,0,3,1,20,,,,,,,,,,,,1
24,1,"証明書の交付",3,13:51:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:51:49,13:57:22,,,,,,,0,0,0,2,0,19,,,,,,,,,,,,1
,50,"係員呼出",0,09:10:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
8,2,"住所の変更",3,09:39:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:40:08,12:56:49,,,,,,,0,0,0,1,2,18,,,,,,,,,,,,1
13,2,"住所の変更",1,13:25:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:28:08,13:34:57,,,,,,,0,0,0,4,1,23,,,,,,,,,,,,1
9,4,"マイナンバーカード",1,10:32:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:33:40,10:37:58,,,,,,,0,0,0,4,2,22,,,,,,,,,,,,1
23,1,"証明書の交付",3,13:04:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:06:20,13:11:03,,,,,,,0,0,0,4,0,28,,,,,,,,,,,,1
5,1,"証明書の交付",2,09:05:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:05:33,09:10:13,,,,,,,0,0,0,4,1,20,,,,,,,,,,,,1
26,4,"マイナンバーカード",2,14:11:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:15:30,14:24:05,,,,,,,0,0,0,2,2,16,,,,,,,,,,,,1
21,2,"住所の変更",1,08:35:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:38:01,08:40:54,,,,,,,0,0,0,4,3,18,,,,,,,,,,,,1
