2,8,"保険料の納付",2,13:02:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:06:10,13:15:27,,,,,,,0,0,0,1,0,23,,,,,,,,,,,,1
23,2,"住所の変更",1,08:34:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:41:21,08:48:14,,,,,,,0,0,0,4,0,25,,,,,,,,,,,,1
4,1,"証明書の交付",2,08:23:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:27:44,08:41:29,,,,,,,0,0,0,2,1,19,,,,,,,,,,,,1
6,3,"国民健康保険",3,10:01:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:01:23,10:03:37,,,,,,,0,0,0,3,1,16,,,,,,,,,,,,1
,60,"来店カウント",0,08:38:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
16,4,"マイナンバーカード",3,08:57:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:58:48,09:00:10,,,,,,,0,0,0,2,3,25,,,,,,,,,,,,1
10,3,"国民健康保険",2,09:37:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:39:16,10:00:33,,,,,,,0,0,0,3,3,20,,,,,,,,,,,,1
7,1,"証明書の交付",2,10:38:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:42:09,10:51:00,,,,,,,0,0,0,1,2,19,,,,,,,,,,,,1
14,2,"住所の変更",3,13:09:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:14:12,13:17:52,,,,,,,0,0,0,3,3,22,,,,,,,,,,,,1
,52,"係員呼出",0,12:47:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
24,2,"住所の変更",1,09:40:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:43:16,09:50:03,,,,,,,0,0,0,1,2,18,,,,,,,,,,,,1
11,1,"証明書の交付",3,11:53:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:57:56,12:04:49,,,,,,,0,0,0,1,3,24,,,,,,,,,,,,1
1,1,"証明書の交付",3,13:13:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:17:29,13:22:00,,,,,,,0,0,0,3,2,17,,,,,,,,,,,,1
12,6,"戸籍の届出・車臨番",1,08:47:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:48:20,08:53:43,,,,,,,0,0,0,4,1,19,,,,,,,,,,,,1
8,2,"住所の変更",3,09:39:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:42:48,09:50:43,,,,,,,0,0,0,1,0,26,,,,,,,,,,,,1
,52,"係員呼出",0,09:51:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
9,2,"住所の変更",4,08:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:31:26,08:33:40,,,,,,,0,0,0,1,1,21,,,,,,,,,,,,1
,60,"来店カウント",0,11:22:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
,51,"係員呼出",0,12:42:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
20,7,"国民年金",3,17:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17:37:46,17:44:11,,,,,,,0,0,0,2,1,24,,,,,,,,,,,,1
3,2,"住所の変更",2,14:05:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:07:02,14:10:26,,,,,,,0,0,0,4,2,22,,,,,,,,,,,,1
21,4,"マイナンバーカード",1,09:55:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:56:00,10:01:34,,,,,,,0,0,0,4,0,20,,,,,,,,,,,,1
17,2,"住所の変更",3,13:21:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:23:26,13:26:26,,,,,,,0,0,0,1,1,27,,,,,,,,,,,,1
5,6,"戸籍の届出・車臨番",1,14:07:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:12:33,14:16:05,,,,,,,0,0,0,2,0,25,,,,,,,,,,,,1
22,3,"国民健康保険",4,08:08:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:10:39,08:24:30,,,,,,,0,0,0,3,0,27,,,,,,,,,,,,1
18,1,"証明書の交付",3,12:16:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:21:14,12:32:40,,,,,,,0,0,0,1,2,23,,,,,,,,,,,,1
19,1,"証明書の交付",1,08:42:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:43:41,08:48:39,,,,,,,0,0,0,2,0,17,,,,,,,,,,,,1
13,1,"証明書の交付",1,14:01:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:03:44,14:07:56,,,,,,,0,0,0,3,1,24,,,,,,,,,,,,1
15,4,"マイナンバーカード",3,08:50:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:54:39,09:00:42,,,,,,,0,0,0,4,2,25,,,,,,,,,,,,1
