2,4,"マイナンバーカード",2,08:20:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:22:43,08:25:46,,,,,,,0,0,0,1,2,25,,,,,,,,,,,,1
6,6,"戸籍の届出・車臨番",3,14:53:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:59:15,15:08:50,,,,,,,0,0,0,4,1,16,,,,,,,,,,,,1
7,4,"マイナンバーカード",4,09:49:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:51:17,09:55:26,,,,,,,0,0,0,4,0,27,,,,,,,,,,,,1
17,3,"国民健康保険",1,14:27:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:29:45,14:32:00,,,,,,,0,0,0,4,3,20,,,,,,,,,,,,1
19,1,"証明書の交付",2,09:21:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:21:40,09:25:33,,,,,,,0,0,0,1,0,22,,,,,,,,,,,,1
14,8,"保険料の納付",3,13:46:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:50:30,13:57:12,,,,,,,0,0,0,3,1,21,,,,,,,,,,,,1
22,6,"戸籍の届出・車臨番",1,12:58:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:59:59,13:01:31,,,,,,,0,0,0,3,1,23,,,,,,,,,,,,1
20,4,"マイナンバーカード",4,14:19:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:20:27,14:27:57,,,,,,,0,0,0,2,0,27,,,,,,,,,,,,1
,51,"係員呼出",0,17:09:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
,60,"来店カウント",0,15:14:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
8,7,"国民年金",1,17:16:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17:20:44,17:23:42,,,,,,,0,0,0,3,1,26,,,,,,,,,,,,1
4,4,"マイナンバーカード",4,09:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:38:26,09:41:00,,,,,,,0,0,0,1,3,27,,,,,,,,,,,,1
5,3,"国民健康保険",1,10:02:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:07:43,10:09:15,,,,,,,0,0,0,4,0,28,,,,,,,,,,,,1
16,1,"証明書の交付",2,13:12:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:15:14,13:22:57,,,,,,,0,0,0,1,3,28,,,,,,,,,,,,1
11,1,"証明書の交付",4,12:33:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:35:15,12:38:41,,,,,,,0,0,0,1,0,27,,,,,,,,,,,,1
9,6,"戸籍の届出・車臨番",4,12:04:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:05:47,12:12:59,,,,,,,0,0,0,1,3,28,,,,,,,,,,,,1
13,1,"証明書の交付",3,12:05:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:06:11,12:10:06,,,,,,,0,0,0,1,2,27,,,,,,,,,,,,1
18,2,"住所の変更",1,10:05:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:10:07,10:15:30,,,,,,,0,0,0,4,2,25,,,,,,,,,,,,1
25,6,"戸籍の届出・車臨番",3,12:56:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:57:21,13:04:18,,,,,,,0,0,0,1,0,28,,,,,,,,,,,,1
10,1,"証明書の交付",3,08:20:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:23:37,08:39:27,,,,,,,0,0,0,2,3,21,,,,,,,,,,,,1
,60,"来店カウント",0,16:01:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
1,3,"国民健康保険",4,10:16:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:16:52,10:20:07,,,,,,,0,0,0,1,0,17,,,,,,,,,,,,1
15,7,"国民年金",4,12:35:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:35:42,12:40:03,,,,,,,0,0,0,4,2,20,,,,,,,,,,,,1
,52,"係員呼出",0,17:24:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
3,6,"戸籍の届出・車臨番",1,10:19:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:24:06,10:29:10,,,,,,,0,0,0,2,0,18,,,,,,,,,,,,1
24,4,"マイナンバーカード",3,08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:02:15,08:04:11,,,,,,,0,0,0,4,1,25,,,,,,,,,,,,1
23,4,"マイナンバーカード",1,15:07:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:07:31,15:14:11,,,,,,,0,0,0,2,1,27,,,,,,,,,,,,1
12,1,"証明書の交付",1,09:48:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:52:22,10:00:23,,,,,,,0,0,0,3,3,27,,,,,,,,,,,,1
21,1,"証明書の交付",2,13:48:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:49:34,13:51:16,,,,,,,0,0,0,1,0,16,,,,,,,,,,,,1
26,1,"証明書の交付",1,09:54:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:56:54,10:06:00,,,,,,,0,0,0,4,1,25,,,,,,,,,,,,1
,51,"係員呼出",0,16:30:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
