13,1,"証明書の交付",4,09:47:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:48:50,09:51:18,,,,,,,0,0,0,1,0,22,,,,,,,,,,,,1
18,2,"住所の変更",1,12:41:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:43:42,12:46:56,,,,,,,0,0,0,3,0,18,,,,,,,,,,,,1
3,5,"印鑑の登録",3,14:20:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:21:04,14:28:19,,,,,,,0,0,0,2,0,19,,,,,,,,,,,,1
10,3,"国民健康保険",2,14:11:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:12:33,14:26:57,,,,,,,0,0,0,1,1,19,,,,,,,,,,,,1
15,2,"住所の変更",4,16:51:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16:53:23,,,,,,,,0,0,0,2,3,24,,,,,,,,,,,,0
2,3,"国民健康保険",1,08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:02:49,08:09:13,,,,,,,0,0,0,3,3,19,,,,,,,,,,,,1
5,2,"住所の変更",2,12:56:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:01:00,13:02:50,,,,,,,0,0,0,3,2,21,,,,,,,,,,,,1
19,4,"マイナンバーカード",4,09:40:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:40:48,09:43:32,,,,,,,0,0,0,3,0,18,,,,,,,,,,,,1
4,1,"証明書の交付",1,08:40:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:41:37,08:46:45,,,,,,,0,0,0,3,1,28,,,,,,,,,,,,1
1,1,"証明書の交付",4,11:56:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:56:49,12:02:06,,,,,,,0,0,0,1,1,27,,,,,,,,,,,,1
6,2,"住所の変更",3,08:16:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:19:37,08:24:32,,,,,,,0,0,0,1,1,17,,,,,,,,,,,,1
